stat_code,pred_con,pred_lon,pred_lat,test_lon,test_lat,distance_degree,distance_pixel,test_flux_1000,catalog,patch_number,pred_y,pred_x,class,test_y,test_x,test_lon_patch,test_lat_patch,probability,test_flux_10000,snr_center_pred,class_ps,snr_center_test,sbr_center_pred,sbr_center_test
0.0,10.0,15.099334716796875,84.64405059814453,15.907540074891847,84.78806449152081,0.1621065709959651,0.0,9.449742335630674e-10,235.0,1.0,52.0,2.0,0.0,52.0,2.0,-45.0,84.14973293629666,0.9993603825569152,6.216660258987667e-11,12.705255904772432,0.0,4.778738052849953,6.068713556622706,6.068713556622706
0.0,11.0,317.6484680175781,87.46734619140625,316.1922453650801,87.67024351808651,0.21207626907180102,1.0,4.3212579745714887e-10,235.0,1.0,53.0,31.0,0.0,54.0,31.0,-45.0,84.14973293629666,0.9944549202919006,6.734182305585374e-12,6.980481201929445,0.0,2.5868544745461834,3.3368982828605622,2.219788621970061
0.0,12.0,56.5930061340332,79.28434753417969,56.539437834666565,79.44884547435238,0.1647946387923747,1.0,2.7043192451055853e-10,235.0,2.0,2.0,18.0,0.0,3.0,18.0,45.0,84.14973293629666,0.9819116592407228,1.6760036315724534e-12,4.129363460623772,0.0,2.4313180355887076,1.8845805951936105,1.8845805951936105
0.0,13.0,17.8467960357666,79.61634826660156,16.85620684698744,79.47111593946343,0.2311058226875654,1.0,7.281086161142143e-10,235.0,2.0,10.0,62.0,0.0,9.0,62.0,45.0,84.14973293629666,0.6404715776443481,1.7500841684984412e-11,9.852160734571962,0.0,3.189354165157038,4.4047772248855,2.7633770192998868
0.0,14.0,27.59469985961914,80.9659423828125,27.29348966180556,81.0000237365809,0.058224756143088835,0.0,2.966352682844809e-10,235.0,2.0,14.0,49.0,0.0,14.0,49.0,45.0,84.14973293629666,0.9956467747688292,9.473118501612108e-12,4.230649318121812,0.0,2.4448292049729425,1.9944495871101406,1.9944495871101406
0.0,15.0,68.08641815185547,81.31105041503906,68.56112998235724,81.36940007202777,0.09226804492669545,1.0,2.347411772787916e-10,235.0,2.0,18.0,10.0,0.0,18.0,9.0,45.0,84.14973293629666,0.9882013201713562,4.729121145628117e-12,3.4864583345360445,0.0,1.8966883134091803,1.6043740124466928,1.3338797744632764
0.0,16.0,56.94818878173828,82.62396240234375,56.2166792585726,82.71298044537359,0.12898708360565678,0.0,8.458219614355093e-10,235.0,2.0,23.0,22.0,0.0,23.0,22.0,45.0,84.14973293629666,0.9997283816337584,5.240248220959265e-11,9.206495440197754,0.0,4.011770051244527,4.266433697110578,4.266433697110578
0.0,17.0,46.0711555480957,83.71894836425781,44.29112121411613,83.75945609553798,0.1982931042607495,1.0,2.261825619475253e-10,235.0,2.0,29.0,31.0,0.0,29.0,32.0,45.0,84.14973293629666,0.9239642024040222,3.6848259922156927e-13,2.5840027262610676,0.0,2.4180638345021195,1.2012434491528736,1.9231722563038978
0.0,18.0,14.70068359375,83.0966796875,13.560406222773087,83.17563227684812,0.15749017582622854,0.0,1.1073258930232591e-09,235.0,2.0,31.0,54.0,0.0,31.0,54.0,45.0,84.14973293629666,0.9998979568481444,5.5323826487444004e-11,10.47957941621657,0.0,4.279281762483042,4.997164211458659,4.997164211458659
0.0,19.0,6.708643913269043,82.61184692382812,5.717566511395094,82.59428404292059,0.12879524837934742,0.0,2.1452731902860255e-10,235.0,2.0,32.0,61.0,0.0,32.0,61.0,45.0,84.14973293629666,0.8053184151649475,6.9902071489983165e-12,3.2088872445879226,0.0,2.0220349382726694,1.5184399679876888,1.5184399679876888
0.0,20.0,46.25836181640625,84.65626525878906,44.694533899351654,84.62458417350116,0.14946185776456986,1.0,8.650892245959207e-10,235.0,2.0,35.0,31.0,0.0,34.0,31.0,45.0,84.14973293629666,0.9993069171905518,4.737430350773026e-12,11.98836120078635,0.0,3.216958605876208,5.676696538743531,3.0594163538055343
1.0,21.0,64.62265777587889,84.9936294555664,63.87651259989965,85.29556848669051,0.3084668470101465,1.4142135623730951,2.1983531023352832e-10,235.0,2.0,39.0,21.0,2.0,40.0,22.0,45.0,84.14973293629666,0.7346258759498596,3.37418565830434e-12,1.6255318729932307,0.0,2.2754442487650888,0.7674358251133038,1.8013696071086491
0.0,22.0,18.16176414489746,84.71720123291016,15.907540074891847,84.78806449152081,0.21798395057289813,1.0,9.449742335630674e-10,235.0,2.0,39.0,47.0,0.0,40.0,47.0,45.0,84.14973293629666,0.9995854496955872,6.216660258987667e-11,12.720645449020004,0.0,3.4780826884856073,6.068713694819419,3.5316575639956262
0.0,23.0,95.99725341796876,84.0179443359375,96.31688207493984,84.15553272088447,0.1414734445821923,0.0,1.1351433024089415e-09,235.0,2.0,45.0,2.0,0.0,45.0,2.0,45.0,84.14973293629666,0.9999659061431884,1.2484242939668594e-10,9.728440905054368,0.0,4.138819698813221,4.525015177302502,4.525015177302502
0.0,24.0,111.8244857788086,78.75746154785156,110.85334460851351,78.82831923147549,0.20160639508024103,0.0,2.911966476023689e-10,235.0,3.0,3.0,60.0,0.0,3.0,60.0,135.0,84.14973293629666,0.9626118540763856,1.8101661774094445e-11,3.0210775342008866,0.0,1.9704142296379454,1.3569438071057756,1.3569438071057756
0.0,25.0,125.18477630615234,79.66365051269531,124.71904044868108,79.68263315052144,0.08561995524963431,0.0,2.9553781300443466e-10,235.0,3.0,4.0,43.0,0.0,4.0,43.0,135.0,84.14973293629666,0.9974220991134644,1.3950660408108311e-11,5.055249435208973,0.0,2.8038165382933022,2.2620340399119137,2.2620340399119137
0.0,26.0,141.11241149902344,80.07027435302734,140.3032034140084,80.04446641982219,0.14208179710689783,1.0,1.7840258835013366e-10,235.0,3.0,6.0,25.0,0.0,5.0,25.0,135.0,84.14973293629666,0.941511332988739,2.633142701170348e-11,2.813023489776276,0.0,0.6534119454149858,1.2796979550372156,0.34190965844657
0.0,27.0,148.17279052734375,79.86160278320312,147.95164096902244,79.88284009691365,0.04430895098230496,0.0,5.703212089025068e-10,235.0,3.0,6.0,17.0,0.0,6.0,17.0,135.0,84.14973293629666,0.9994183778762816,4.957388860987756e-11,10.960074173745713,0.0,4.4633165444264415,5.031830709382399,5.031830709382399
0.0,28.0,143.16026306152344,81.44661712646484,142.0941855336128,81.59471540522874,0.21596552308762101,1.0,3.224662411978123e-10,235.0,3.0,15.0,24.0,0.0,15.0,25.0,135.0,84.14973293629666,0.9962105751037598,1.7127287869363804e-11,2.1894062055159673,0.0,3.08920661598304,0.9991181507968905,2.7147801109662826
0.0,29.0,106.93966674804688,80.59208679199219,106.32617198675852,80.66047483417555,0.1210830439716592,0.0,1.4307742080038024e-09,235.0,3.0,16.0,60.0,0.0,16.0,60.0,135.0,84.14973293629666,0.9999901056289672,5.238601556144407e-10,14.291099600687003,0.0,5.215081528748493,6.512369573818965,6.512369573818965
0.0,30.0,117.6059341430664,83.58506774902344,116.60944276696094,83.52945599687628,0.1248801301217736,1.0,2.4401503009603424e-09,235.0,3.0,30.0,44.0,0.0,29.0,44.0,135.0,84.14973293629666,0.999992609024048,8.811912277011698e-11,36.18364516093016,0.0,8.615405497228497,16.638968538334858,16.638968538334858
0.0,31.0,98.5400848388672,84.14430236816406,96.31688207493984,84.15553272088447,0.2268658768312731,1.0,1.1351433024089415e-09,235.0,3.0,39.0,54.0,0.0,39.0,55.0,135.0,84.14973293629666,0.9992200136184692,1.2484242939668594e-10,20.68748902312249,0.0,4.141350394068749,9.6114839997028,4.525015042922555
1.0,32.0,191.83416748046875,84.26374053955078,197.37672069349412,85.43903345481615,1.2748734609095205,7.211102550927978,3.9223136229665e-10,235.0,3.0,49.0,1.0,2.0,55.0,5.0,135.0,84.14973293629666,0.9486832022666932,9.753412473119956e-11,4.467313570553443,0.0,1.6195766623213377,2.0260186773224635,1.0759393683133358
0.0,33.0,194.5532684326172,85.34025573730469,197.37672069349412,85.43903345481615,0.24747826903801884,1.4142135623730951,3.9223136229665e-10,235.0,3.0,54.0,6.0,0.0,55.0,5.0,135.0,84.14973293629666,0.9993821382522584,9.753412473119956e-11,7.407046155585916,0.0,1.6195766623213377,3.4048651251763875,1.0759393683133358
0.0,34.0,66.48395538330078,85.2677993774414,63.87651259989965,85.29556848669051,0.21625172761497496,1.0,2.1983531023352832e-10,235.0,3.0,58.0,60.0,0.0,59.0,60.0,135.0,84.14973293629666,0.8476323485374451,3.37418565830434e-12,3.8031992422476057,0.0,2.272290595286937,1.8013696147036404,1.8013696147036404
0.0,35.0,140.21511840820312,88.71473693847656,136.60214955063006,88.90607822998966,0.2054251194509006,0.0,2.867436038993722e-10,235.0,3.0,61.0,31.0,0.0,61.0,31.0,135.0,84.14973293629666,0.9000748991966248,8.297296555569208e-12,4.089022715890574,0.0,2.3803347446743532,1.95095763537246,1.95095763537246
0.0,36.0,209.28829956054688,74.31034851074219,208.7435240629173,74.40426989143873,0.17435050761334928,1.0,1.5821423278987257e-10,235.0,4.0,7.0,20.0,0.0,7.0,21.0,-157.5,78.28414760510762,0.9770697355270386,1.0805145689650896e-11,2.2911344988092446,0.0,1.2227211578618746,1.0563602560697558,0.7409721645230747
0.0,37.0,220.6748352050781,74.4463119506836,220.5034625549147,74.1561668358628,0.2938267840812915,2.0,3.797524763405224e-10,235.0,4.0,12.0,1.0,0.0,10.0,1.0,-157.5,78.28414760510762,0.8777909874916077,2.0396656798314465e-11,2.958331884285398,0.0,3.11943822791776,1.3301959056742279,2.7138668808018824
0.0,38.0,218.3388671875,75.11924743652344,217.9826354393245,75.21942884752724,0.13546360716953512,0.0,2.4620277351792343e-10,235.0,4.0,15.0,6.0,0.0,15.0,6.0,-157.5,78.28414760510762,0.7265881896018982,1.635045581266415e-11,4.012479168242674,0.0,2.381587788952954,1.8385228298746845,1.8385228298746845
0.0,39.0,213.1958923339844,77.48700714111328,212.90732508834415,77.48731514218825,0.06252120685211238,1.0,1.7918668570963545e-10,235.0,4.0,28.0,17.0,0.0,27.0,17.0,-157.5,78.28414760510762,0.31316667795181274,1.3234755950431276e-11,2.321251706806951,0.0,1.6089430093522437,1.0814364223419723,1.0814364223419723
0.0,40.0,201.49530029296875,78.79027557373047,200.42240355319362,78.90851371178209,0.23880596798295006,1.0,2.8276466143364037e-10,235.0,4.0,35.0,33.0,0.0,35.0,34.0,-157.5,78.28414760510762,0.8718471527099609,4.492563575806155e-12,3.6242133101199263,0.0,2.4085862663469553,1.6564433840830344,1.8611510689334148
0.0,41.0,206.4202423095703,79.07958221435547,206.3436503925312,79.1624749856796,0.08414375940605981,0.0,4.66992181540589e-09,235.0,4.0,37.0,27.0,0.0,37.0,27.0,-157.5,78.28414760510762,0.9999946355819702,7.319382211233925e-10,52.86434358219909,0.0,10.504570336326625,24.326145707812596,24.326145707812596
0.0,42.0,212.25950622558597,79.10726165771484,212.26178412486007,79.27868258436396,0.17142145870643535,1.0,3.605305829455835e-10,235.0,4.0,38.0,20.0,0.0,39.0,20.0,-157.5,78.28414760510762,0.9753850698471068,1.2165253985688506e-11,5.103037376512093,0.0,2.788086446296973,2.3500017056566826,2.3500017056566826
0.0,43.0,199.26806640625,80.96542358398438,198.91388767105815,81.05238904049358,0.10308581684497935,0.0,1.0604709717222927e-09,235.0,4.0,49.0,35.0,0.0,49.0,35.0,-157.5,78.28414760510762,0.9999394416809082,2.6733381948982022e-11,16.315035500036814,0.0,5.60220469498456,7.481215529896673,7.481215529896673
0.0,44.0,262.88003540039057,72.88585662841797,262.8485752655346,72.83348905516758,0.053182018945410074,1.0,9.117006874879833e-10,235.0,5.0,1.0,3.0,0.0,1.0,2.0,-112.5,78.28414760510762,0.9700018763542176,2.882799494973601e-11,11.881645925346566,0.0,2.277058876554011,5.562258012538626,1.7636891137676207
1.0,45.0,231.8648681640625,72.86540985107422,244.97050108469017,76.6452058443605,5.092751592536503,32.802438933713454,5.957112485686372e-10,235.0,5.0,1.0,61.0,2.0,21.0,35.0,-112.5,78.28414760510762,0.29521724581718445,2.9838468710727546e-11,0.8374297949877099,0.0,4.053083661471007,0.39976762506552876,4.2451768542678865
0.0,46.0,256.29421997070307,75.8177261352539,255.9791813240724,75.80407309826798,0.07842074606692644,1.0,3.626326341773488e-10,235.0,5.0,17.0,18.0,0.0,16.0,18.0,-112.5,78.28414760510762,0.9977304339408876,5.393778852644205e-12,3.325581814557595,0.0,1.3951813515858085,1.3895518377779477,0.7702266755991559
0.0,47.0,245.31002044677732,76.59495544433594,244.97050108469017,76.6452058443605,0.09326231882677397,0.0,5.957112485686372e-10,235.0,5.0,21.0,35.0,0.0,21.0,35.0,-112.5,78.28414760510762,0.9997815489768982,2.9838468710727546e-11,9.282514501013106,0.0,4.053083661471007,4.2451768542678865,4.2451768542678865
0.0,48.0,289.00519561767584,76.4237060546875,288.4986726157296,76.51254292292255,0.14811688343650223,0.0,1.6684401303649262e-10,235.0,6.0,20.0,37.0,0.0,20.0,37.0,-67.5,78.28414760510762,0.21718648076057434,1.0061192951648518e-11,1.9893573736428432,0.0,1.4916905053865361,0.7785585433763836,0.7785585433763836
0.0,49.0,287.62168884277344,78.43872833251953,287.10810718710167,78.48532111968902,0.11279741058762126,0.0,1.4386315986196865e-09,235.0,6.0,33.0,38.0,0.0,33.0,38.0,-67.5,78.28414760510762,0.9998941421508788,1.2226364255905743e-10,12.3468706733037,0.0,5.077448446557975,4.913202519708675,4.913202519708675
0.0,50.0,328.96775817871094,73.7741928100586,328.37277504617606,73.76171286948791,0.16678143314869492,1.0,3.5254901718315597e-10,235.0,7.0,4.0,47.0,0.0,4.0,48.0,-22.5,78.28414760510762,0.9733262062072754,1.7989348408582205e-11,2.872450996746681,0.0,2.5348467735938494,1.1127998106692958,1.5880450426054864
0.0,51.0,341.60672569274897,77.35417175292969,341.42403703849095,77.46382647714067,0.11666234137448289,0.0,8.515972409000896e-10,235.0,7.0,26.0,26.0,0.0,26.0,26.0,-22.5,78.28414760510762,0.9994326233863832,4.3512771947015635e-11,10.100255952193395,0.0,4.5034269526734425,4.0301219416060725,4.0301219416060725
0.0,52.0,344.7040328979492,77.76056671142578,344.57999729137015,77.7350529160458,0.036658041478757585,1.0,2.661551596685902e-10,235.0,7.0,29.0,22.0,0.0,28.0,22.0,-22.5,78.28414760510762,0.9789581298828124,6.081747120458644e-12,4.144905971905061,0.0,2.5512701878520727,1.6394683417602018,1.6394683417602018
0.0,53.0,343.18401336669916,82.5058822631836,342.49314076913384,82.61270554305541,0.13933859308563104,0.0,1.3506647855699336e-10,235.0,7.0,59.0,27.0,0.0,59.0,27.0,-22.5,78.28414760510762,0.4400123059749603,2.118628549713216e-11,2.157506458539883,0.0,1.5526946021019208,0.930777025773531,0.930777025773531
0.0,54.0,34.28952407836914,75.5271224975586,33.99212108057188,75.69481399817501,0.1832548473362317,0.0,1.7635663888902432e-10,235.0,8.0,16.0,13.0,0.0,16.0,13.0,22.5,78.28414760510762,0.20582270622253415,1.695977526061358e-12,0.9068408305878319,0.0,0.7694208328892419,0.3891023622312401,0.3891023622312401
0.0,55.0,27.09418296813965,76.71928405761719,26.51249767668397,76.85568986063123,0.19047880692822686,0.0,4.4243436250858007e-10,235.0,8.0,22.0,25.0,0.0,22.0,25.0,22.5,78.28414760510762,0.9990660548210144,4.3111734101595854e-11,7.289928371185911,0.0,3.557900323228989,3.1981598261702615,3.1981598261702615
0.0,56.0,37.44783401489258,78.5720443725586,36.99106059239537,78.83922440562074,0.2817568570937024,1.0,2.2433793913623197e-10,235.0,8.0,36.0,13.0,0.0,37.0,13.0,22.5,78.28414760510762,0.7210235595703125,2.6557342539627207e-12,1.9564517708184268,0.0,1.7661568611818643,0.9089721153976507,1.2249466194656693
0.0,57.0,17.19840431213379,79.37268829345703,16.85620684698744,79.47111593946343,0.11676534376338941,0.0,7.281086161142143e-10,235.0,8.0,39.0,38.0,0.0,39.0,38.0,22.5,78.28414760510762,0.9995315074920654,1.7500841684984412e-11,9.868982572382091,0.0,4.245056555710697,4.404777288029755,4.404777288029755
0.0,58.0,27.218135833740234,80.94951629638672,27.29348966180556,81.0000237365809,0.051872242533195535,1.0,2.966352682844809e-10,235.0,8.0,49.0,27.0,0.0,49.0,26.0,22.5,78.28414760510762,0.99274080991745,9.473118501612108e-12,4.23297266303403,0.0,1.7494661283991144,1.994449691786645,1.2330384689970075
0.0,59.0,6.337961196899414,82.5667495727539,5.717566511395094,82.59428404292059,0.08471248420968817,0.0,2.1452731902860255e-10,235.0,8.0,61.0,45.0,0.0,61.0,45.0,22.5,78.28414760510762,0.6818256974220276,6.9902071489983165e-12,3.2131318686065136,0.0,2.024709596915634,1.5184400455615237,1.5184400455615237
1.0,60.0,14.551716804504395,82.94428253173828,28.958215598819013,74.65007520939581,8.690894353595425,55.97320787662612,1.1204144866895045e-10,235.0,8.0,62.0,38.0,2.0,9.0,20.0,22.5,78.28414760510762,0.4581025540828705,1.8079855502812574e-11,10.488920350282342,0.0,0.9812649833841528,4.997164361531979,0.4847749914733829
0.0,61.0,81.59278869628906,73.30522918701172,81.31596816651178,73.41378616770177,0.1344193841176239,0.0,6.744960159341789e-10,235.0,9.0,3.0,6.0,0.0,3.0,6.0,67.49999999999997,78.28414760510762,0.9993731379508972,9.320244061395258e-12,7.746439395413153,0.0,3.6521733872184905,3.4988496556135043,3.4988496556135043
0.0,62.0,63.94822311401367,74.07481384277344,63.297918180625324,74.06216844725684,0.17894740230092132,1.4142135623730951,2.482524381879839e-10,235.0,9.0,5.0,38.0,0.0,4.0,39.0,67.49999999999997,78.28414760510762,0.9990397095680236,6.633382743058026e-11,4.607445846510252,0.0,1.3441384487463721,2.078928942398304,0.8203895873049011
0.0,63.0,84.50370025634766,73.40167999267578,84.53972281915256,73.37183760277357,0.03156963364954432,1.0,7.101659746882562e-10,235.0,9.0,5.0,1.0,0.0,4.0,1.0,67.49999999999997,78.28414760510762,0.9858915209770204,9.346793377577212e-12,11.006381928420765,0.0,4.4747666474344445,5.0499024664235606,5.0499024664235606
0.0,64.0,70.69905090332031,76.58415985107422,70.2313618791807,76.53233156526504,0.12043900789969271,1.0,2.3986876374734017e-10,235.0,9.0,21.0,27.0,0.0,20.0,27.0,67.49999999999997,78.28414760510762,0.5066219568252563,9.239546173076677e-12,2.437267036614671,0.0,1.0566562320068387,1.1345383227427175,0.6245751056916332
0.0,65.0,55.88576126098633,77.28917694091797,55.30596014526467,77.32003444424122,0.13110414215579225,0.0,6.841324200701647e-10,235.0,9.0,27.0,48.0,0.0,27.0,48.0,67.49999999999997,78.28414760510762,0.9994969367980956,7.288703664051677e-12,10.214124511683279,0.0,4.305905399727508,4.626953509120321,4.626953509120321
0.0,66.0,75.74424743652344,78.2046890258789,75.33893130076291,78.29501737998606,0.12236007073110705,0.0,4.827296591782427e-10,235.0,9.0,32.0,21.0,0.0,32.0,21.0,67.49999999999997,78.28414760510762,0.9996956586837769,3.6129199712075075e-11,3.354875696762362,0.0,2.0918815887768747,1.5720456468547443,1.5720456468547443
0.0,67.0,57.18857955932617,79.24788665771484,56.539437834666565,79.44884547435238,0.23405029714011286,1.0,2.7043192451055853e-10,235.0,9.0,39.0,44.0,0.0,40.0,44.0,67.49999999999997,78.28414760510762,0.9437400698661804,1.6760036315724534e-12,4.129569463591044,0.0,2.4314393457011314,1.8845805522043255,1.8845805522043255
0.0,68.0,80.51626586914062,80.42704772949219,80.25318522297556,80.46261822812247,0.05632384590593115,0.0,1.0976315557335624e-09,235.0,9.0,47.0,18.0,0.0,47.0,18.0,67.49999999999997,78.28414760510762,0.9998486042022704,1.870546355905212e-11,18.364282501583094,0.0,5.942476073538659,8.550212748720341,8.550212748720341
0.0,69.0,94.12708282470705,79.5914077758789,94.43221206727898,79.73673145047937,0.15529309602645391,0.0,3.634580833289622e-10,235.0,9.0,47.0,2.0,0.0,47.0,2.0,67.49999999999997,78.28414760510762,0.9980833530426024,5.6557174547643875e-11,7.183933271107824,0.0,3.4558986969559493,3.3216956738104533,3.3216956738104533
0.0,70.0,69.27173614501953,81.13156127929688,68.56112998235724,81.36940007202777,0.26124566908213176,1.0,2.347411772787916e-10,235.0,9.0,50.0,30.0,0.0,51.0,30.0,67.49999999999997,78.28414760510762,0.9841724634170532,4.729121145628117e-12,2.9003837030558643,0.0,1.5354966415232347,1.333879754839417,0.9954122715040312
0.0,71.0,57.276405334472656,82.74156188964844,56.2166792585726,82.71298044537359,0.13716211958775842,1.0,8.458219614355093e-10,235.0,9.0,61.0,40.0,0.0,60.0,40.0,67.49999999999997,78.28414760510762,0.9998818635940552,5.240248220959265e-11,9.85258048280633,0.0,4.0119086322609245,4.572967878369709,4.26643373794792
0.0,72.0,115.17462158203124,73.93124389648438,114.99291954291695,73.93983827716909,0.051009544087502266,0.0,7.435389662448864e-10,235.0,10.0,4.0,27.0,0.0,4.0,27.0,112.5,78.28414760510762,0.9998728036880492,6.207323570510654e-11,14.983262693818524,0.0,5.473073849107674,6.548901467380617,6.548901467380617
0.0,73.0,127.97022247314452,74.17387390136719,127.22969718958912,74.28993694467637,0.23230267153643636,1.0,3.996148075863349e-10,235.0,10.0,9.0,5.0,0.0,9.0,6.0,112.5,78.28414760510762,0.9969905614852904,2.246780954852516e-11,2.1695374802768934,0.0,3.5480206901400306,0.9249774788847299,2.9126639193896002
0.0,74.0,115.93565368652344,74.85932159423828,116.1252439878487,74.9267646924729,0.08360645524059972,1.0,2.9123687362468206e-10,235.0,10.0,10.0,26.0,0.0,10.0,25.0,112.5,78.28414760510762,0.9985982775688172,3.0753401312116056e-11,5.272308355064836,0.0,2.048995111394153,2.320821591117575,1.369700873252731
0.0,75.0,125.16827392578124,75.80040740966797,125.18995240821505,75.82551899415186,0.02566751012699418,0.0,1.7054494107776395e-09,235.0,10.0,18.0,12.0,1.0,18.0,12.0,112.5,78.28414760510762,0.9999154806137084,2.020947144186286e-11,7.007500270388593,1.0,7.007500270388593,10.312090325790768,10.312090325790768
0.0,76.0,130.74429321289062,77.55937957763672,130.91836317496535,77.71281011960974,0.15789258748655396,1.0,2.6346713294139404e-10,235.0,10.0,31.0,7.0,0.0,32.0,7.0,112.5,78.28414760510762,0.9993157386779784,6.897841568329628e-11,6.373091585320849,0.0,3.302331184404125,2.8209204716203455,2.8209204716203455
0.0,77.0,111.49529266357422,78.79027557373047,110.85334460851351,78.82831923147549,0.13026448054706824,0.0,2.911966476023689e-10,235.0,10.0,35.0,33.0,0.0,35.0,33.0,112.5,78.28414760510762,0.9930088520050048,1.8101661774094445e-11,4.4029116263046335,0.0,2.555830589877119,1.9750240516969726,1.9750240516969726
0.0,78.0,125.40460205078124,79.63057708740234,124.71904044868108,79.68263315052144,0.13364467787782977,0.0,2.9553781300443466e-10,235.0,10.0,42.0,17.0,0.0,42.0,17.0,112.5,78.28414760510762,0.9852325916290284,1.3950660408108311e-11,2.744195019212642,0.0,1.8428826630361297,1.2267366677049596,1.2267366677049596
0.0,79.0,95.3519287109375,79.7544174194336,94.43221206727898,79.73673145047937,0.16467824883759277,1.0,3.634580833289622e-10,235.0,10.0,44.0,51.0,0.0,44.0,52.0,112.5,78.28414760510762,0.9974344372749328,5.6557174547643875e-11,2.940435193533368,0.0,3.4588888430097926,1.3602042043050142,3.3216957252060944
0.0,80.0,106.504638671875,80.61688232421875,106.32617198675852,80.66047483417555,0.05237371916120662,0.0,1.4307742080038024e-09,235.0,10.0,47.0,38.0,0.0,47.0,38.0,112.5,78.28414760510762,0.9999775886535645,5.238601556144407e-10,29.800271889281138,0.0,7.802020041646515,13.594327319252674,13.594327319252674
0.0,81.0,139.9075927734375,79.87123107910156,140.3032034140084,80.04446641982219,0.18646410124521937,1.0,1.7840258835013366e-10,235.0,10.0,49.0,2.0,0.0,50.0,2.0,112.5,78.28414760510762,0.3564296066761017,2.633142701170348e-11,2.687888439022347,0.0,1.8607553301853998,1.2195738797440927,1.2796979346708626
1.0,82.0,93.99952697753906,80.99374389648438,93.13659817326868,81.2749755288328,0.31108450024038836,1.0,8.122679089175941e-11,235.0,10.0,52.0,50.0,2.0,53.0,50.0,112.5,78.28414760510762,0.5629450678825378,3.3670645917802305e-12,0.6323963933247089,0.0,1.0723031813953074,0.29285610728326766,0.6350501330041648
